File,Start Line,End Line,Api,Type,Tips
model10.py,617,617,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,617,617,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,618,618,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,618,618,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,619,619,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,619,619,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,620,620,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,620,620,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,621,621,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,621,621,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,622,622,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,622,622,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,623,623,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,623,623,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,624,624,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,624,624,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,625,625,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,625,625,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,626,626,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,626,626,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,627,627,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,627,627,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,628,628,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,628,628,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,629,629,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,629,629,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,630,630,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,630,630,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,631,631,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,631,631,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,632,632,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,632,632,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,633,633,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,633,633,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,634,634,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,634,634,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,635,635,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,635,635,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,636,636,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,636,636,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,637,637,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,637,637,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,638,638,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,638,638,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,639,639,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,639,639,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,640,640,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,640,640,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,641,641,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,641,641,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,642,642,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,642,642,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,643,643,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,643,643,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,644,644,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,644,644,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,645,645,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,645,645,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,646,646,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,646,646,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,647,647,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,647,647,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,648,648,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,648,648,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,649,649,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,649,649,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,650,650,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,650,650,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,651,651,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,651,651,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,652,652,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,652,652,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,653,653,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,653,653,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,654,654,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,654,654,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,655,655,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,655,655,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,656,656,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,656,656,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,657,657,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,657,657,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,658,658,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,658,658,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,659,659,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,659,659,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,660,660,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,660,660,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,661,661,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,661,661,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,662,662,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,662,662,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,663,663,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,663,663,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,664,664,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,664,664,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,665,665,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,665,665,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,666,666,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,666,666,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,667,667,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,667,667,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,668,668,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,668,668,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,669,669,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,669,669,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,670,670,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,670,670,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,671,671,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,671,671,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,672,672,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,672,672,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,673,673,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,673,673,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,674,674,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,674,674,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,675,675,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,675,675,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,676,676,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,676,676,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,677,677,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,677,677,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,678,678,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,678,678,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,679,679,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,679,679,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,702,702,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,702,702,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,703,703,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,703,703,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
